"titles","texts","time.stamp","month","date"
"Re: [問卦] 單一選區兩票制有沒有打算改回來? ","
長期來說

掌權者想要削減中央民代人數

這是基本政治權力運作原裡


因為越多民代，就要""喬""越多人法案才能通過，權力就越分散

所以民代人數越少越好，最好只要10幾20個大頭，利益交換容易許多

國民黨、民進黨不管執政在野，都不是升斗小民，都是掌權者

他們要削減中央民代人數，是符合他們的政治利益的



不過這是長期來說

有得時後為了炒短線得政治鬥爭

在票數精算的情況下覺得增加民代人數有利可圖，就會增加民代人數

不過長期還是會逐漸減少的..



--
 ","Sat Jun 15 00:00:38 2019 ","Jun","00:00:38"
"[新聞] 蘇貞昌PO院會剪接影片 韓國瑜：我被黑了 ","
1.媒體來源:
聯合報

2.記者署名
賴郁薇

3.完整新聞標題:
蘇貞昌粉專PO院會剪接影片 韓國瑜：我被黑了


4.完整新聞內文:
高雄市長韓國瑜昨北上參加行政院院會，當日傍晚，行政院長蘇貞昌粉絲專頁就發布院會
剪接影片，開頭就提「韓市長，不要再提中華民國地區」。韓國瑜今聯訪時痛批，此舉無
助中央、地方攜手建設高雄，「我被修理、被黑了」。

韓國瑜表示，蘇貞昌上任以來不斷希望高雄市長親自赴行政院參加院會，昨他也親自北上
開會，「是非常誠懇、禮貌地拜託行政院幫助高雄建設」，沒想到會一開完，網路上就流
出院會剪接影片。

韓國瑜直說，「我已經被修理、被黑了」，沒想到自己被修理得一副很不像話的樣子，「
沒必要」，此舉也讓中央、地方攜手建設高雄的目標走偏。

高雄市府團隊今上午也發布新聞稿表示，對於被以影片截取剪接、完全不見發言事實感到
遺憾，期盼中央盡快落實承諾事項，不要讓多餘的口水模糊焦點。

韓國瑜再次向中央喊話，高市府向中央申請5千萬元登革熱補助，請盡快撥發，必須全力
防治登革熱疫情。


5.完整新聞連結 (或短網址):



6.備註:

--
 ","Sat Jun 15 00:00:57 2019 ","Jun","00:00:57"
"[新聞] 「中天來了沒？」 郭董變友善媒體不習慣 ","
1.媒體來源:
中時電子報


2.記者署名
莊曜聰

3.完整新聞標題:
「中天來了沒？」 郭董變友善媒體不習慣

4.完整新聞內文:

郭台銘對媒體態度忽冷忽熱，讓人無所適從。（莊曜聰攝）

國民黨總統初選參選人、鴻海董事長郭台銘全台趴趴走，14日到台南參訪蘭花工廠、拜訪
市議會、參香拜廟還品嘗道地小吃，上午在後壁蘭花生技園區接受聯訪時，郭主動詢問中
天電視台「來了沒？」、「我要幫中天拿麥克風」，與他日前針對自認「黑郭媒體」開炮
態度迥然不同，被外界認為是刻意消遣媒體，讓人感覺不尊重媒體。

國民黨11日舉辦「總統選舉參加提名初選同志座談會」，針對智庫規畫由中天電視台轉播
其中一場電視發表會，郭台銘當場表達不滿，更放話若轉播權不解決，他拒簽黨內提名參
加初選同志公約，飆罵近50分鐘。

不過，時隔2天，郭台銘前天出席永齡健康基金會攜手台大抗癌簽約捐贈儀式，卻在媒體
說明會接受聯訪時「轉性」，一看到中天的麥克風，竟然主動幫忙拿，友善態度讓人側目
，頓成全場矚目焦點；昨天到台南跑行程，受訪時媒體同時堵麥簇擁而上，他看了在場媒
體的麥克風後，重演前1天熱情，詢問「那個，中天怎麼沒來？我要幫他拿麥克風。」

連2天出席公開活動不約而同表達「關切」中天立場，引起議論，不解郭台銘的出發點是
「耍幽默」抑或「刻意消遣」，但此一作法反而讓人感覺不尊重媒體。

鴻海董事長郭台銘2006年曾因不滿新聞報導，對《工商時報》記者求償3000萬元並假扣押
，2017年又在鴻海股東會當著中外媒體的面大撕《工商時報》，至今仍在媒體間盛傳，也
成為新聞相關科系學生必上的一堂課程。

(中時 )

#媒體 #中天 #郭台銘 #麥克風 #鴻海

5.完整新聞連結 (或短網址):


6.備註:


--
 ","Sat Jun 15 00:01:47 2019 ","Jun","00:01:47"
"[公告] 霧月雙刀斬，水桶!! ","

解除 的禁言限制 (距原期限尚有 178 天)
  理由: 自檢通過
暫停 發言，期限為 5 天
  理由: 自檢通過
暫停 發言，期限為 180 天
  理由: 已有新聞 濫用爆卦
暫停 發言，期限為 180 天
  理由: 政治問卦
暫停 發言，期限為 90 天
  理由: 字數不足



















--

一性圓通一切性，一法遍含一切法；

一月普現一切水，一切水月一切攝。

--
 ","Sat Jun 15 00:01:49 2019 ","Jun","00:01:49"
"[問卦] 在愛情的世界裡不被愛的，才是第三者？ ","
這幾天阿
翔翔一直被砲說亂搞
都不想想那個結婚八年的腦婆
可是他的前輩們憲鴿呱鴿怎麼n年前好像也有類似的新聞？？

這讓我想到我的好龜蜜曾經說過
“愛情的世界裡不被愛的，才是第三者”
會不會翔翔這輩子的真愛
其實是忻忻？

--



--
 ","Sat Jun 15 00:02:03 2019 ","Jun","00:02:03"
"[問卦] 咦！飛帆要聲援的應該是港台引渡條款吧 ","
當年英商林克穎撞死台灣人

台灣沒有跟英國簽署引渡條款



現在香港人在台灣殺人

台灣沒有跟香港簽署引渡條款



咦，我們為什麼要聲援香港啊？？

香港的宗祖國在台灣撞死人都不交出來
香港的人在台灣殺死人都不交出來


你他媽，我們為什麼要聲援香港87


有這方面的八卦嗎？


還是說一切都是要等皇上連任四年後
建立廢死制度後才會讓這些人引渡回台

有這方面的八卦嗎

--
所以台灣變成犯罪份子的「洩慾」島
所以你打從心底認為兩岸同屬一中？
我在台灣在中國在香港又不犯罪更不是外星人，抓我幹嘛？
會擔心這個問題的人，應該是想犯罪的人吧
 ","Sat Jun 15 00:02:10 2019 ","Jun","00:02:10"
"[問卦] 如果有人辦版聚 ","
如題
如果有一天八卦版辦版聚
大家都不太相信八卦版有女生
再加上自古肥宅相輕
各位會有興趣參加嗎


如果是八卦版跟女版辦呢
會變成相親大會嗎
還是會變成台男台女大對決呢

喵


--
考懶覺感覺很難吃==
洋洋不要難過，我有偷偷追蹤你igㄛ
不會，不過倒可以理解。畢竟八卦版還是涵蓋很多不同背景的人～
我以前都怕鄉民 沒去過
哈哈真的黑色部分有點像
 ","Sat Jun 15 00:02:15 2019 ","Jun","00:02:15"
"[爆卦] 哲學教師大量幹女學生事件，簡單客觀來說 ","



    1.
    沈清楷是東奧正名發起人，民視藝人，台獨神主牌，輔大哲學系教師，哲學
    星期五創辦人。
    2.
    沈清楷在校跟Ｎ名女學生性交，其中一名女學生Ａ表示沈清楷是直接壓在他
    的身上，說「我現在就要上你」。有人宣稱自己墮胎（這個新聞沒寫吧），
    有人宣稱自己被沈傳染性病。後來還發現連某女議員都跟沈清楷性交過。
    3.
    無論是否合意，教師跟學生性交違反性別平等教育法。
    4.
    Ａ後來跟另外數名女學生及家長向輔大性平會投訴。
    5.
    性平會調查結果建議解聘，並不得任用四年。
    6.
    哲學系教評會因為都是沈的友人，所以把性平會建議硬擋下來。
    7.
    媒體不敢報這個事，性別網紅也不敢講。因為多半跟沈清楷有點交集。看一
    看多少網紅上過這個什麼鬼哲學星期五吧。再看看沈清楷的朋友都是哪些人。

人人平等？放屁，林姓作家口中的集體式強暴不是什麼性暴力，而是詮釋權的剝奪。






這張圖，新聞也沒有吧：


--
意料中事鮮少發生......
the rare occurrence of the expected ...
        — William Carlos Williams, from ""At Kenneth Burke's Place,"" 1946

輓歌


--
這條：

上面整排是？？？
我全文哪裡有性侵兩個字了？
「不得發展有違專業倫理之關係」
怎麼讀成性侵的？？？
 ","Sat Jun 15 00:02:23 2019 ","Jun","00:02:23"
"[問卦] 有沒有計畫專款跟補助款的八卦？ ","

衝衝衝院長說錢都撥給高雄了
院長媒體受訪時說的是「專用補助款」

但是我們的準總統市長被洗臉後
小編總算撿到槍回應
中央給的給「計畫專款」
但是他們要「補助款」都已讀不回

請問這個計畫專款跟補助款之爭
到底是誰對誰錯誰口誤呢？

--
 ","Sat Jun 15 00:02:52 2019 ","Jun","00:02:52"
"[臉書] 陳為廷 ","
臉書卦點說明：（）
陳為廷分享時代力量臉書
覺得中共太可惡
請一起幫助香港加油
臉書連結：
00184845613

ＦＢ內容：

香港政府的「反送中運動」持續延燒，本週日、下週一都還將有大型集會。
　
除了在同溫層轉貼訊息，我們還可以做些什麼？
　
這週日（6/16）下午，時代力量新竹黨部將在新竹火車站前進行街頭宣講，澄清特定媒體
傳播的錯誤資訊，呼籲市民支持香港抗爭。我也會到場參加。
　
現場備有傳單與手舉板，歡迎大家一起來參與！
　
活動頁： 0616反送中，護民主！我們在新竹撐香港！
　
—
時代力量新竹黨部活動頁訊息：
　
反送中，護民主！我們在新竹撐香港！
——新竹火車站前聲援香港「反送中運動」宣講行動
　
時間：6/16（日）17：00-19：00
地點：新竹火車站前
活動形式：宣講並發放傳單
主辦單位：時代力量新竹黨部
　
新竹市的朋友，聲援香港，我們邀請各位共同行動。
　
香港的「反送中條例運動」上週有上百萬市民上街，並且包圍立法會，啟動罷工、罷市、
罷課等行動，要求政府撤回草案，引發國際廣泛支持。
　
香港立法會原訂上週三（6/12）就要啟動「逃犯條例」二讀立法程序，但因抗爭而延期。
下週開始，香港立法會仍有可能啟動審議程序，讓法案闖關。香港團體已經再度號召民眾
在本週日及下週一再度走上街頭，阻擋惡法。香港在台學生及運動團體，也預計在本週日
於立法院外舉辦集會聲援。
　
過去一個多禮拜來，我們和許多朋友一樣，守在電腦前，緊盯香港抗爭現場的直播，為百
萬人上街的景象振奮、為警察開槍的畫面痛心、對香港政府的回應憤怒、也為香港警方的
逮捕行動憂心。
　
與此同時，台灣部分媒體還在傳遞「反送中運動」的錯誤資訊，為中國政權辯護；許多市
民朋友即便看過相關報導，但不見得有機會更進一步理解相關資訊。
　
除了在同溫層轉貼相關訊息外，我們一直在想：我們還能再多做些什麼？
　
因此時代力量新竹黨部決定，在本週日（6/16）發起「聲援香港反送中運動宣講行動」。
我們將在現場向新竹市民朋友們宣講，呼籲大家支持香港人的抗爭，同時在現場發放傳單
。
　
我們歡迎所有新竹市的朋友當天共同前來，您可以在現場支持、協助發放傳單，同時我們
也歡迎在新竹市生活的香港朋友，可以上台向大家分享香港的處境。
　
我們相信，更廣泛、深入地對話與溝通，才可能為香港換取更堅定的支持。這不只是為了
協助香港，也是在守護台灣。
　
期待看到大家！






--
 ","Sat Jun 15 00:03:01 2019 ","Jun","00:03:01"
